courseId,courseTitle,embeddedURL,views,likes,subscribers,channelName,videoTitle,uploadDate,thumbnail,description,duration,skill
GRLidsP3O2M,C# Dependency Injection Tutorial | C# Dependency Injection Example | C# Tutorial | Simplilearn,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/GRLidsP3O2M?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# Dependency Injection Tutorial | C# Dependency Injection Example | C# Tutorial | Simplilearn""></iframe>",14171,130,2780000,Simplilearn,C# Dependency Injection Tutorial | C# Dependency Injection Example | C# Tutorial | Simplilearn,2022-01-10,https://i.ytimg.com/vi/GRLidsP3O2M/mqdefault.jpg,"This video on C# Dependency Injection tutorial will acquaint you with a clear understanding of the fundamentals of C# Dependency Injection. In this C# Tutorial, you will get better understanding on what is Dependency Injection. we will start with an introduction to C# Dependency Injection,Then we will discuss the ways to implement Dependency Injection in C#. then we will discuss C# Dependency Injection Example to explain Constructor dependency injection. after that we will discuss C# Dependency Injection Example to explain property dependency injection. then we will discuss C# Dependency Injection Example to explain method dependency injection. Finally we will conclude the tutorial with Advantages of Dependency injection. 

The topics covered in this video are:
00:00 Introduction to C# Dependency Injection Tutorial
01:02 What is C# Dependency Injection
01:33 ways to immplement C# Dependency Injection Tutorial
01:51 Constructor dependency injection in C# Dependency Injection tutorial
09:23 Property dependency injection in C# Dependency Injection tutorial
16:52 Method dependency injection in C# Dependency Injection tutorial
23:02 Conclusion to C# Dependency Injection tutorial

🔥 Explore our FREE Courses with Completion Certificates: https://www.simplilearn.com/skillup-free-online-courses?utm_campaign=C#DependencyInjectionTutorial&utm_medium=Description&utm_source=youtube

✅Subscribe to our Channel to learn more about the top Technologies: https://bit.ly/2VT4WtH

To access the slides, click here: https://www.slideshare.net/Simplilearn/c-dependency-injection-tutorial-c-dependency-injection-example-c-tutorial-simplilearn

⏩ Check out the C++ Programming training videos: https://www.youtube.com/playlist?list=PLEiEAq2VkUUKqiV3x0XzAuMtlvyYxHuin

#CSharpDependencyInjection #CSharpDependencyInjectionTutorial #CSharpDependencyInjectionForBeginners #C#TutorialForBeginners #C#ProgrammingLanguage #WhatIsCSharp #WhatIsCSharpProgrammingLanguage #CSharpTutorial #CSharpTutorialForBeginners #LearnProgramming #Simplilearn 

What is C# programming language?
C# (C Sharp) is a multi-paradigm, general-purpose programming language. C# programming language encompasses the programming disciplines of static typing, strong typing, lexically scoped, imperative, declarative, functional, generic, object-oriented (class-based), and component-oriented.

What is C# application?
C# is a popular programming language for creating desktop applications, web applications, and web services. It is widely used in the development of Microsoft applications on a large scale. C# is also used in Unity game development.
Net framework is a ground-breaking platform that allows you to create the following types of applications:
Applications for Windows
Web-based applications
Web-based services
Net framework applications are cross-platform in nature. 

✅What is C# Programming? 
C# is a modern, object-oriented, general-purpose programming language that is pronounced ""C sharp."" It was created inside the.Net project by Microsoft, led by Anders Hejlsberg and his team, and was authorised by the European Computer Manufacturers Association (ECMA) and the International Standards Organization (ISO). C# is one of the languages supported by the Common Language Infrastructure, and the current version is 7.2. C# is syntactically similar to Java and is simple for users who are familiar with C, C++, or Java.

✅C# Career Prospects:
With just C# programming expertise, you will have excellent job opportunities, salaries, and career prospects. However, for a career based on programming languages such as Java and Python (which are in more demand than C#) or for careers based on front-end, back-end, and full-stack development, you will go a lot further with C# expertise. Furthermore, in development domains such as software testing, you are expected to know C#. C# gives us more Edge over other languages because of its .Net Framework integration.

👉To know about C++ programming, visit: https://www.simplilearn.com/c-plus-plus-programming-for-beginners-article?utm_campaign=C#DependencyInjectionTutorial&utm_medium=Description&utm_source=youtube

🔥 Explore our FREE Courses with Completion Certificates: https://www.simplilearn.com/skillup-free-online-courses?utm_campaign=C#DependencyInjectionTutorial&utm_medium=Description&utm_source=youtube

For more updates on courses and tips follow us on:
- Facebook: https://www.facebook.com/Simplilearn 
- Twitter: https://twitter.com/simplilearn 
- LinkedIn: https://www.linkedin.com/company/simplilearn/
- Website: https://www.simplilearn.com 
- Instagram: https://www.instagram.com/simplilearn_elearning
- Telegram Mobile: https://t.me/simplilearnupdates
- Telegram Desktop: https://web.telegram.org/#/im?p=@simplilearnupdates

Get the Simplilearn app: https://simpli.app.link/OlbFAhqMqgb

🔥🔥 Interested in Attending Live Classes? Call Us: IN - 18002127688 / US - +18445327688",PT24M1S,C#
WYGN2V1yHDo,Aprenda Programação C# para Jogos na Unity,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/WYGN2V1yHDo?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Aprenda Programação C# para Jogos na Unity""></iframe>",1793,178,1420,Desenvolvedor Unity,Aprenda Programação C# para Jogos na Unity,2022-11-05,https://i.ytimg.com/vi/WYGN2V1yHDo/mqdefault.jpg,"Aprenda neste tutorial o básico sobre programação C# para criar jogos na Unity Engine. Vamos aprender sobre variáveis, métodos, scripts, condições if, comentários, funções nativas da Unity e muito mais.

A Unity é uma das maiores engines de desenvolvimento de jogos do mundo. E dentro dela utilizamos o C# como linguagem de programação e é através dele que criamos todas as interações, lógicas e mecânicas que queremos em nossos jogos. Portanto é fundamental a gente aprender como usar a linguagem C#.

#unity #criarjogos #desenvolvedorunity",PT20M39S,C#
mysGzV3Xuyw,C# How to Add and Remove Controls at Runtime inside flowlayoutpanel in Windows Form C# .NET 6,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/mysGzV3Xuyw?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""C# How to Add and Remove Controls at Runtime inside flowlayoutpanel in Windows Form C# .NET 6""></iframe>",597,15,1040,Artan Academy,C# How to Add and Remove Controls at Runtime inside flowlayoutpanel in Windows Form C# .NET 6,2022-11-05,https://i.ytimg.com/vi/mysGzV3Xuyw/mqdefault.jpg,"((Welcome to Artan family))

In this tutorial, we want to learn how to add or remove a UserControl at Runtime. We first create a UserControl and then add or remove it with a button. We create all its items using custom panel, custom circle image box, custom text box and custom button that we taught earlier. You can easily use this custom slider card in other projects. This C# tutorial helps novice programmers learn the basics of the C# programming language. These tutorials are the best way to learn the basics of C#.

* If you have any question, feel free to ask in the comments section and we will be more than happy to answer.

👇 Artan Academy Channel 👇https://www.youtube.com/channel/UCutG7REaNX-CWrPYIHnNwKg

👇 C# Shopping Dashboard Design in Windows Form C# .NET 6 👇 https://youtu.be/R0uvVq_R0WA

👇 C# Beautiful Profile Card Design in Windows Form 👇 https://youtu.be/TxFAC2cBSJk

https://youtu.be/F5j3KGLyB_w",PT42M38S,C#
QYzC_fxuPe4,Java 🆚 C# (.NET),"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/QYzC_fxuPe4?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Java 🆚 C# (.NET)""></iframe>",5032,194,86300,MitoCode,Java 🆚 C# (.NET),2022-07-30,https://i.ytimg.com/vi/QYzC_fxuPe4/mqdefault.jpg,"INICIO 11:45

Conversemos sobre las diferencias, consejos, salarios, etc. sobre ambos lenguajes.

¡EN VIVO!🔴
#mitocode​ #programacion #java #net

Síguenos también en

Cursos Premium: https://www.mitocode.com/cursos
Comunidad Discord: https://discord.gg/pxwkt38B6w
Twitch: https://www.twitch.tv/mitocodeoficial
Facebook: https://www.facebook.com/mitocode
Youtube: https://www.youtube.com/mitocode
Instagram: https://www.instagram.com/mitocode
Twitter: https://www.twitter.com/mitocode
TikTok: https://www.tiktok.com/@mitocode",PT2H11M59S,C#
SkfCGNT5r5Y,Learn Complete OOPS Concepts in C#  by Sandeep Soni in JUST 8 Hours,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/SkfCGNT5r5Y?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Learn Complete OOPS Concepts in C#  by Sandeep Soni in JUST 8 Hours""></iframe>",16491,302,114000,BestDotNetTraining,Learn Complete OOPS Concepts in C#  by Sandeep Soni in JUST 8 Hours,2021-02-06,https://i.ytimg.com/vi/SkfCGNT5r5Y/mqdefault.jpg,"In this C# and OOPS Tutorial, you will learn the 4pillars of object-oriented programming: Encapsulation, Abstraction, Inheritance, and Polymorphism. 

👨🏻‍🏫 This complete C# tutorial is compiled by Sandeep Soni, a Microsoft Certified Trainer, a Software & Corporate Trainer for 24 years!  

💻 He conducts frequent webinars and workshops for free. To get info about these, you can join one of our WhatsApp groups - 📲 https://chat.whatsapp.com/C4CY0Qoy7of0Epk1zzo6tU

For more great tutorials from the creator of this course, check out https://www.bestdotnettraining.com/​   

📕 You can view the original C# course: https://www.bestdotnettraining.com/csharp-online-training

📖 Agenda of this Video -  

In this video, the speaker will educate the viewers about the different terms which are related to the Object Orientation Principle. The topics of discussion will range from classes and objects to Inheritance, Encapsulation.

====================================================================
📢For regular updates on free webinars visit
https://www.bestdotnettraining.com/courses-and-webinars

To ensure timely delivery of updates, you can now join our group on the following channels:

Join the Whatsapp group to get updates on the latest software technologies, webinars, and more
WhatsApp 📢- https://chat.whatsapp.com/C4CY0Qoy7of0Epk1zzo6tU

Signal:📢
https://signal.group/#CjQKIPIBGPj9WlS41OHB6dLKdqwshHZ_hevLJQMDbmIoKNkvEhBBiq10NoKLPKx3r0BOsUg6

Telegram:📢
https://t.me/joinchat/VFoQPBNh3zxbQqfzuEq9Rg

Please subscribe to our channel for more related videos: https://www.youtube.com/user/Deccansoft123

For any course-related queries, reach us @ +91 8008327000 Kashmira Shah
Please leave your comment about the videos.

For more updates on courses and tips follow us on: 
- Facebook: https://www.facebook.com/DeccansoftHome
- Twitter: https://twitter.com/deccansoft
- LinkedIn: https://in.linkedin.com/company/deccansoft-software-services                                
- Website: https://www.deccansoft.com/ or https://www.bestdotnettraining.com/

#Sandeepsoni #bestdotnettraining #deccansoft",PT7H53M6S,C#
t0XmCV7mfv8,Fleet ready for c# dev's?,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/t0XmCV7mfv8?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Fleet ready for c# dev&#39;s?""></iframe>",3169,104,54400,Raw Coding,Fleet ready for c# dev's?,2022-12-27,https://i.ytimg.com/vi/t0XmCV7mfv8/mqdefault.jpg,"Today we'll see how ready Fleet by JetBrains is for c# development.

Try Fleet: https://www.jetbrains.com/fleet/

Source Code 📃 https://www.patreon.com/raw_coding
Shop 🛒 https://shop.raw-coding.dev 
Twitch 🎥 https://www.twitch.tv/raw_coding
Discord 💬 https://discord.gg/Qp6hdq3 
Github 🏛️ https://github.com/T0shik
Twitter 📣 https://twitter.com/anton_t0shik
Donate 💸 https://streamelements.com/raw_coding/tip",PT26M50S,C#
rChMv7IVbmk,How To Create Auto Update -  C# | Windows Form,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/rChMv7IVbmk?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""How To Create Auto Update -  C# | Windows Form""></iframe>",1618,38,1310,Coding Ideas,How To Create Auto Update -  C# | Windows Form,2022-11-15,https://i.ytimg.com/vi/rChMv7IVbmk/mqdefault.jpg,"Thanks for watching. If you liked this video, make sure to subscribe for more

PLEASE READ
• The file is protected by a password.
-The Password is a 4 digits number.
• Please check the password in this video, It will appear any time on your upper right screen.

Example: Pass#1: 12**
                  Pass#2 : **34
So the password is 1234 [ Not the actual password ]

Source code link
https://daniblogs.com/BF/263814cz

Follow me on my social media
Instagram : 
https://www.instagram.com/jeov_dev/
Tiktok :  
https://www.tiktok.com/@coding_ideas?...
Facebook
https://www.facebook.com/jeovdev/

If you have questions, message me on my discord
https://discord.gg/RVNkH6Ay",PT23M34S,C#
87BO4ebfpGI,Фичи и производительность C#  11 .net 7 vs C# 10 .net 6,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/87BO4ebfpGI?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Фичи и производительность C#  11 .net 7 vs C# 10 .net 6""></iframe>",7542,365,4440,Архитектор ПО. Александр Желнин,Фичи и производительность C#  11 .net 7 vs C# 10 .net 6,2022-06-29,https://i.ytimg.com/vi/87BO4ebfpGI/mqdefault.jpg,В этом видео сравню новые фичи C# 11 c C# 10 а так же посмотрим на изменение производительности в C# 11 .net 7,PT29M2S,C#
ub1iwTL7iTs,How to generate Auto Unique Number | Auto ID Number  in C# using SQL server with source code,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/ub1iwTL7iTs?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""How to generate Auto Unique Number | Auto ID Number  in C# using SQL server with source code""></iframe>",4540,53,407,DiegoDamunaTv,How to generate Auto Unique Number | Auto ID Number  in C# using SQL server with source code,2022-06-01,https://i.ytimg.com/vi/ub1iwTL7iTs/mqdefault.jpg,In this Video I am explaining how you can create un system that auto increment the ID NUMBER using C# with SQL Server.,PT32M35S,C#
gvyTB4aMI4o,Functional Programming with C# - Simon Painter - NDC Oslo 2020,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/gvyTB4aMI4o?feature=oembed"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen title=""Functional Programming with C# - Simon Painter - NDC Oslo 2020""></iframe>",10739,265,152000,NDC Conferences,Functional Programming with C# - Simon Painter - NDC Oslo 2020,2021-08-08,https://i.ytimg.com/vi/gvyTB4aMI4o/mqdefault.jpg,"Functional Programming is becoming increasingly popular and relevant with each year that goes by. With so much discussion around languages such as F#, Haskell and Erlang, it can seem as though getting started with Functional programming would mean first learning a whole new syntax...but what if it didn't?

Most .NET developers are familiar with the use of Linq, and basic constructs such as IEnumerable, Func delegates, arrow functions and ternary expressions, but did you know that you can use all of this to implement some of the most powerful patterns and techniques from the world of functional programming?

This talk will demonstrate how, using only familiar features available in out-of-the-box C#, to write Functional code that is:

* More robust
* Easier to read
* Easier to maintain

As well as these benefits, Functional code is a great enabler for the use of concurrency with Async functions and Serverless applications with technologies such as Azure Functions.

This talk might be of interest to anyone looking into moving to a new platform, or in improving the scalability of an existing application, or even just interested in seeing what Functional Programming is all about, but all within the comfort of a familiar language.

We might even attempt the impossible, and explain what a Monad is!",PT1H3M21S,C#
